"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&base_name=Trilobita&interval=Devonian&show=coords,timecompare"
"Access Time","Sat 2024-12-07 13:57:49 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Trilobita"
"","interval","Devonian"
"","timerule","major"
"","taxon_status","all"
"","show","coords,timecompare"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","lng","lat","time_contain","time_major","time_buffer","time_overlap"
"649386","occ","","","70144","Neocalmonia (Radiopyge) n. sp. heratensis","species","443942","recombined as","Radiopyge heratensis","species","443942","Givetian","Frasnian","387.7","372.2","23566","62.000000","34.633331","-","Frasnian","Givetian, Frasnian","Givetian, Frasnian"
"649387","occ","","","70144","Neocalmonia (Hexacosta) n. sp. zendadjanensis","species","21654","species not entered","Neocalmonia","genus","21654","Givetian","Frasnian","387.7","372.2","23566","62.000000","34.633331","-","Frasnian","Givetian, Frasnian","Givetian, Frasnian"
"649406","occ","","","70146","Neocalmonia mariamae","species","21654","species not entered","Neocalmonia","genus","21654","Frasnian","","382.7","372.2","23566","62.000000","34.633331","Frasnian","Frasnian","Frasnian","Frasnian"
"649407","occ","","","70146","Neocalmonia heratensis","species","443942","recombined as","Radiopyge heratensis","species","443942","Frasnian","","382.7","372.2","23566","62.000000","34.633331","Frasnian","Frasnian","Frasnian","Frasnian"
"649416","occ","","","70147","Neocalmonia heratensis","species","443942","recombined as","Radiopyge heratensis","species","443942","Frasnian","","382.7","372.2","23566","62.000000","34.633331","Frasnian","Frasnian","Frasnian","Frasnian"
"649432","occ","","","70150","Neocalmonia heratensis","species","443942","recombined as","Radiopyge heratensis","species","443942","Frasnian","","382.7","372.2","23566","62.000000","34.633331","Frasnian","Frasnian","Frasnian","Frasnian"
"649453","occ","","","70155","Neocalmonia heratensis","species","443942","recombined as","Radiopyge heratensis","species","443942","Frasnian","","382.7","372.2","23566","62.000000","34.633331","Frasnian","Frasnian","Frasnian","Frasnian"
"649515","occ","","","70142","Neocalmonia n. sp. pentacosta","species","21654","species not entered","Neocalmonia","genus","21654","Frasnian","","382.7","372.2","23566","62.000000","34.633331","Frasnian","Frasnian","Frasnian","Frasnian"
"650187","occ","","","70275","Dechenella verneuili","species","431141","","Dechenella verneuili","species","431140","Eifelian","","393.3","387.7","23579","4.480000","50.049999","Eifelian","Eifelian","Eifelian","Eifelian"
"650193","occ","","","70277","Dechenella verneuili","species","431141","","Dechenella verneuili","species","431140","Eifelian","","393.3","387.7","23579","4.480000","50.049999","Eifelian","Eifelian","Eifelian","Eifelian"
"650209","occ","","","70281","Dechenella verneuili","species","431141","","Dechenella verneuili","species","431140","Givetian","","387.7","382.7","23579","4.480000","50.049999","Givetian","Givetian","Givetian","Givetian"
"650210","occ","","","70281","Phacopidae indet.","family","56891","","Phacopidae","family","56891","Givetian","","387.7","382.7","23579","4.480000","50.049999","Givetian","Givetian","Givetian","Givetian"
"650241","occ","","","70293","Dechenella verneuili","species","431141","","Dechenella verneuili","species","431140","Early Givetian","","387.7","385.9","23579","4.480000","50.049999","Givetian","Givetian","Givetian","Givetian"
"650936","occ","","","70367","Scutellum sp.","genus","19684","","Scutellum","genus","19684","Early Givetian","","387.7","385.9","23579","4.480000","50.049999","Givetian","Givetian","Givetian","Givetian"
"650949","occ","","","70372","Scutellum sp.","genus","19684","","Scutellum","genus","19684","Early Givetian","","387.7","385.9","23579","4.480000","50.049999","Givetian","Givetian","Givetian","Givetian"
"651210","occ","","","70428","Scutellum sp.","genus","19684","","Scutellum","genus","19684","Early Givetian","","387.7","385.9","23579","4.480000","50.049999","Givetian","Givetian","Givetian","Givetian"
"651212","occ","","","70429","Scutellum sp.","genus","19684","","Scutellum","genus","19684","Early Givetian","","387.7","385.9","23579","4.480000","50.049999","Givetian","Givetian","Givetian","Givetian"
"651219","occ","","","70431","Phacopidae indet.","family","56891","","Phacopidae","family","56891","Early Givetian","","387.7","385.9","23579","4.480000","50.049999","Givetian","Givetian","Givetian","Givetian"
"651240","occ","","","70433","Dechenella verneuili","species","431141","","Dechenella verneuili","species","431140","Early Givetian","","387.7","385.9","23579","4.480000","50.049999","Givetian","Givetian","Givetian","Givetian"
"651241","occ","","","70433","Scutellum sp.","genus","19684","","Scutellum","genus","19684","Early Givetian","","387.7","385.9","23579","4.480000","50.049999","Givetian","Givetian","Givetian","Givetian"
"651260","occ","","","70434","Scutellum sp.","genus","19684","","Scutellum","genus","19684","Early Givetian","","387.7","385.9","23579","4.480000","50.049999","Givetian","Givetian","Givetian","Givetian"
"651263","occ","","","70435","Scutellum sp.","genus","19684","","Scutellum","genus","19684","Early Givetian","","387.7","385.9","23579","4.480000","50.049999","Givetian","Givetian","Givetian","Givetian"
"654830","occ","","","70675","Viaphacops n. sp. venezuelensis","species","97090","","Viaphacops venezuelensis","species","97090","Middle Givetian","","385.9","383.7","23713","-72.416664","10.583333","Givetian","Givetian","Givetian","Givetian"
"654831","occ","","","70676","Rhenops n. sp. odremani","species","97093","","Rhenops odremani","species","97093","Middle Givetian","","385.9","383.7","23713","-72.416664","10.583333","Givetian","Givetian","Givetian","Givetian"
"654832","occ","","","70677","Rhenops odremani","species","97093","","Rhenops odremani","species","97093","Middle Givetian","","385.9","383.7","23713","-72.416664","10.583333","Givetian","Givetian","Givetian","Givetian"
"654833","occ","","","70678","Greenops n. sp. perijaensis","species","97095","","Greenops perijaensis","species","97095","Middle Givetian","","385.9","383.7","23713","-72.416664","10.583333","Givetian","Givetian","Givetian","Givetian"
"690725","occ","","","74300","Chotecops ferdinandi","species","490075","","Chotecops ferdinandi","species","490074","Early Emsian","","407.6","398.3","24954","7.383333","49.866669","Emsian","Emsian","Emsian","Emsian"
"690726","occ","","","74300","Parahomalonotus planus","species","21686","species not entered","Parahomalonotus","genus","21686","Early Emsian","","407.6","398.3","24954","7.383333","49.866669","Emsian","Emsian","Emsian","Emsian"
"690727","occ","","","74300","Paracryphaeus sp.","genus","21684","","Paracryphaeus","genus","21684","Early Emsian","","407.6","398.3","24954","7.383333","49.866669","Emsian","Emsian","Emsian","Emsian"
"690767","occ","","","74301","Chotecops ferdinandi","species","490075","","Chotecops ferdinandi","species","490074","Early Emsian","","407.6","398.3","24954","7.316667","49.849998","Emsian","Emsian","Emsian","Emsian"
"691608","occ","","","74491","Trilobita indet.","class","19100","","Trilobita","class","19100","Givetian","","387.7","382.7","24955","-4.533333","30.816668","Givetian","Givetian","Givetian","Givetian"
"691609","occ","","","74492","Trilobita indet.","class","19100","","Trilobita","class","19100","Givetian","","387.7","382.7","24955","-4.533333","30.816668","Givetian","Givetian","Givetian","Givetian"
"691610","occ","","","74493","Trilobita indet.","class","19100","","Trilobita","class","19100","Emsian","Givetian","407.6","382.7","24955","-4.533333","30.883333","-","Emsian","Emsian","Emsian, Eifelian, Givetian"
"691611","occ","","","74494","Trilobita indet.","class","19100","","Trilobita","class","19100","Givetian","","387.7","382.7","24955","-4.462500","31.391666","Givetian","Givetian","Givetian","Givetian"
"692642","occ","","","74661","Phacops logani","species","303132","recombined as","Paciphacops logani","species","303132","Gedinnine","","419.2","410.8","20740","-88.000000","36.000000","Lochkovian","Lochkovian","Lochkovian","Lochkovian"
"692654","occ","","","74661","Dalmanites retusus","species","21523","species not entered","Dalmanites","genus","21523","Gedinnine","","419.2","410.8","20740","-88.000000","36.000000","Lochkovian","Lochkovian","Lochkovian","Lochkovian"
"697684","occ","","","74984","Greenops sp.","genus","21588","","Greenops","genus","21588","Givetian","","387.7","382.7","25298","-79.000000","43.000000","Givetian","Givetian","Givetian","Givetian"
"697688","occ","","","74984","Phacops rana","species","190458","recombined as","Eldredgeops rana","species","190457","Givetian","","387.7","382.7","25298","-79.000000","43.000000","Givetian","Givetian","Givetian","Givetian"
"697755","occ","","","74985","Greenops sp.","genus","21588","","Greenops","genus","21588","Givetian","","387.7","382.7","25298","-79.000000","43.000000","Givetian","Givetian","Givetian","Givetian"
"697763","occ","","","74985","Phacops rana","species","190458","recombined as","Eldredgeops rana","species","190457","Givetian","","387.7","382.7","25298","-79.000000","43.000000","Givetian","Givetian","Givetian","Givetian"
"697777","occ","","","74994","Greenops sp.","genus","21588","","Greenops","genus","21588","Givetian","","387.7","382.7","25298","-79.000000","43.000000","Givetian","Givetian","Givetian","Givetian"
"697786","occ","","","74994","Phacops rana","species","190458","recombined as","Eldredgeops rana","species","190457","Givetian","","387.7","382.7","25298","-79.000000","43.000000","Givetian","Givetian","Givetian","Givetian"
"697796","occ","","","74995","Phacops rana","species","190458","recombined as","Eldredgeops rana","species","190457","Givetian","","387.7","382.7","25298","-79.000000","43.000000","Givetian","Givetian","Givetian","Givetian"
"699326","occ","","","75083","Trilobita indet.","class","19100","","Trilobita","class","19100","Frasnian","","382.7","372.2","25300","68.333336","34.366669","Frasnian","Frasnian","Frasnian","Frasnian"
"699679","occ","","","75137","Greenops boothi","species","490510","","Greenops boothi","species","490509","Givetian","","387.7","382.7","25366","-78.484001","42.911999","Givetian","Givetian","Givetian","Givetian"
"699680","occ","","","75137","Phacops rana","species","190458","recombined as","Eldredgeops rana","species","190457","Givetian","","387.7","382.7","25366","-78.484001","42.911999","Givetian","Givetian","Givetian","Givetian"
"700223","occ","","","74998","""Proetus"" haldemani ?","species","408720","recombined as","Dechenella haldemani","species","408720","Eifelian","","393.3","387.7","25302","-75.000000","41.000000","Eifelian","Eifelian","Eifelian","Eifelian"
"700243","occ","","","75223","Phacops rana","species","190458","recombined as","Eldredgeops rana","species","190457","Givetian","","387.7","382.7","25392","-78.861000","42.778999","Givetian","Givetian","Givetian","Givetian"
"703020","occ","","","75469","""Synphoria"" sp.","genus","21791","","Synphoria","genus","21791","Early Devonian","","419.2","393.3","25464","-74.113998","41.349998","-","Emsian","Emsian","Lochkovian, Pragian, Emsian"
"703021","occ","","","75469","Proetida indet.","order","21062","","Proetida","order","21062","Early Devonian","","419.2","393.3","25464","-74.113998","41.349998","-","Emsian","Emsian","Lochkovian, Pragian, Emsian"
"703037","occ","","","75466","cf. Dipleura sp.","genus","21544","","Dipleura","genus","21544","Early Devonian","","419.2","393.3","25464","-74.113998","41.349998","-","Emsian","Emsian","Lochkovian, Pragian, Emsian"
"703038","occ","","","75466","Odontochile sp.","genus","21665","","Odontochile","genus","21665","Early Devonian","","419.2","393.3","25464","-74.113998","41.349998","-","Emsian","Emsian","Lochkovian, Pragian, Emsian"
"703039","occ","","","75466","Proetida indet.","order","21062","","Proetida","order","21062","Early Devonian","","419.2","393.3","25464","-74.113998","41.349998","-","Emsian","Emsian","Lochkovian, Pragian, Emsian"
"704300","occ","","","75584","Pedinopariops (Hypsipariops) cf. lyncops","species","467586","","Pedinopariops (Hypsipariops) lyncops","species","467586","Late Givetian","","383.7","382.7","25522","8.583333","51.400002","Givetian","Givetian","Givetian","Givetian"
"704303","occ","","","75584","Dechenella sp.","genus","21144","","Dechenella","genus","21144","Late Givetian","","383.7","382.7","25522","8.583333","51.400002","Givetian","Givetian","Givetian","Givetian"
"704304","occ","","","75584","Proetus sp.","genus","21327","","Proetus","genus","21327","Late Givetian","","383.7","382.7","25522","8.583333","51.400002","Givetian","Givetian","Givetian","Givetian"
"704310","occ","","","75585","Pedinopariops (Hypsipariops) cf. lyncops","species","467586","","Pedinopariops (Hypsipariops) lyncops","species","467586","Late Givetian","","383.7","382.7","25522","8.583333","51.400002","Givetian","Givetian","Givetian","Givetian"
"704345","occ","","","75587","Asteropyge punctata","species","491772","","Asteropyge punctata","species","491771","Late Givetian","","383.7","382.7","25522","8.583333","51.400002","Givetian","Givetian","Givetian","Givetian"
"704346","occ","","","75587","Phacops sp.","genus","21701","","Phacops","genus","21701","Late Givetian","","383.7","382.7","25522","8.583333","51.400002","Givetian","Givetian","Givetian","Givetian"
"705140","occ","","","75628","Phacops logani","species","303132","recombined as","Paciphacops logani","species","303132","Gedinnine","","419.2","410.8","20740","-88.000000","36.000000","Lochkovian","Lochkovian","Lochkovian","Lochkovian"
"708355","occ","","","75683","Harpes sp.","genus","20537","","Harpes","genus","20537","Pragian","","410.8","407.6","16373","147.386108","-37.779167","Pragian","Pragian","Pragian","Pragian"
"708356","occ","","","75683","Odontopleuridae indet.","family","56895","","Odontopleuridae","family","56895","Pragian","","410.8","407.6","16373","147.386108","-37.779167","Pragian","Pragian","Pragian","Pragian"
"708357","occ","","","75683","Calymene (Gravicalymene) angustior","species","110782","","Calymene (Gravicalymene) angustior","species","110781","Pragian","","410.8","407.6","16373","147.386108","-37.779167","Pragian","Pragian","Pragian","Pragian"
"708358","occ","","","75683","Phacops (Phacops) n. sp. informal","subgenus","404386","","Phacops (Phacops)","subgenus","404386","Pragian","","410.8","407.6","16373","147.386108","-37.779167","Pragian","Pragian","Pragian","Pragian"
"708359","occ","","","75683","Cornuproetus n. sp. informal","genus","21128","","Cornuproetus","genus","21128","Pragian","","410.8","407.6","16373","147.386108","-37.779167","Pragian","Pragian","Pragian","Pragian"
"708360","occ","","","75691","Cornuproetus n. sp. informal","genus","21128","","Cornuproetus","genus","21128","Pragian","","410.8","407.6","16373","147.386108","-37.779167","Pragian","Pragian","Pragian","Pragian"
"708361","occ","","","75683","Otarion sp.","genus","21275","","Otarion","genus","21275","Pragian","","410.8","407.6","16373","147.386108","-37.779167","Pragian","Pragian","Pragian","Pragian"
